来源平台,店铺,商品标题,价格,评论人,评价星级,评价内容,评论时间,商品属性,商品ID,点赞/有用数,追评内容,追评时间,好评度,评价关键词,评论类型
京东,安踏旗舰店,安踏水花6代篮球鞋男夏季透气低帮实战球鞋防滑耐磨,573,2***v,4星,鞋子的包裹感做得很好脚在鞋里不会左右滑动，后跟的支撑也到位平时走路和慢跑都能兼顾。,2025/10/9,颜色:纯白;尺码:40,533068986206,39.0,跑步穿了一段时间了缓震性能保持得不错没有衰减的感觉。,2025/10/17,好评,"尺码标准,缓震好,舒适透气",追加评论
京东,FILA旗舰店,FILA斐乐官方男子运动鞋2026夏季新款透气网面休闲跑步鞋,671,匿名买家,4星,买回来穿了几天就发现鞋底的纹路磨损得比想象中快，防滑性能倒是还在但耐磨这一块有待加强。,2025/10/16,颜色:深黑;尺码:41,621872909207,33.0,,,中评,"百搭,防滑耐磨,缓震好",有图评价
京东,史努比官方旗舰店,史努比保温杯316不锈钢男女款大容量便携水杯,97,b***v,4星,保温效果确实好早上倒的热水到下午还是烫的，316不锈钢内胆用着也放心，杯盖密封很好不漏水。,2026/3/10,颜色:蓝色;容量:500ml,351925394407,20.0,,,好评,"密封好不漏水,保温效果好,容量大",默认评价
京东,史努比官方旗舰店,史努比联名T恤男女同款夏季纯棉短袖动漫印花上衣,151,4***u,5星,料子很厚实但穿在身上不显得臃肿剪裁合身，活动起来灵活自如不受限制。,2025/11/1,颜色:卡其;尺码:L,997961161689,,,,好评,"百搭好穿,面料舒适,纯棉透气",有图评价
京东,史努比官方旗舰店,史努比睡衣男女同款纯棉长袖春秋家居服套装,103,r***n,5星,趁着活动买的比平时便宜了好几十块钱，质量一点没打折扣，棉质手感非常柔软细腻。,2025/12/17,颜色:卡其;尺码:L,203112840884,38.0,,,好评,"纯棉透气,百搭好穿,显气质",有图评价
京东,史努比官方旗舰店,史努比儿童防晒帽夏季遮阳帽UPF50+户外渔夫帽,55,p***n,3星,穿了一个月左右袖口那里有点起毛球了其他地方倒还好，可能跟活动量大也有关系。,2025/9/13,颜色:卡其;尺码:L,615459729206,,,,中评,"纯棉透气,面料舒适,显气质",有图评价
京东,adidas官方旗舰店,adidas阿迪达斯三叶草运动长裤女宽松束脚休闲卫裤,436,7**9,5星,这件衣服走线非常工整，里外都翻了一遍没有找到任何多余的线头，品控很有水准。,2026/1/3,颜色:卡其;尺码:L,349843671342,,,,好评,"做工好,显气质,百搭好穿",追加评论
京东,李宁旗舰店,李宁运动短袖男夏速干T恤透气吸汗健身跑步训练上衣,102,匿名买家,5星,这件衣服走线非常工整，里外都翻了一遍没有找到任何多余的线头，品控很有水准。,2025/11/10,颜色:黑色;尺码:XL,732502930616,,,,好评,"面料舒适,做工好,显气质",默认评价
京东,中国黄金旗舰店,中国黄金足金转运珠手链女款本命年红绳编手串,648,吴**飞,5星,戒指活口的设计很人性化可以根据手指粗细自由调节松紧度，戴上去贴合舒适不会晃动。,2026/4/24,重量:约5g;材质:足金999,405023341053,42.0,,,好评,"有证书,款式大方,做工精致",有图评价
京东,中国黄金旗舰店,中国黄金足金999黄金戒指男女款活圈可调节指环,910,9**2,4星,整体工艺还行但细节处还不够精细有一两个地方的打磨不够光滑仔细看能看出来，不过戴在手上不太明显。,2026/1/5,重量:约10g;材质:足金999,170312227845,54.0,,,中评,"做工精致,克重足,有证书",有图评价
京东,海澜之家旗舰店,海澜之家皮带头层牛皮男士自动扣休闲百搭腰带,176,匿名买家,5星,皮带的扣头打磨得很光滑系在腰上很舒服不会硌，皮子厚度也够韧性好不会轻易变形。,2026/2/25,颜色:棕色;长度:115cm,409001274483,7.0,,,好评,"百搭,皮质厚实,扣头精致",默认评价
京东,安踏旗舰店,安踏儿童运动鞋2026新款透气网面轻便跑步鞋中小童,237,郑**鹏,5星,这双鞋比我预想的要轻很多上脚几乎没有负重感，跑了五公里下来膝盖也没有之前那么酸痛了。,2025/7/6,颜色:纯白;尺码:40,683482126845,7.0,跑步穿了一段时间了缓震性能保持得不错没有衰减的感觉。,2025/8/8,好评,"舒适透气,缓震好,尺码标准",默认评价
京东,FILA旗舰店,FILA斐乐运动长裤男宽松束脚潮流休闲卫裤,517,匿名买家,5星,第二次买了，上一件穿了一个夏天洗了无数次还是好好的，这次又买了一件换着穿。,2026/5/15,颜色:卡其;尺码:L,300269641601,56.0,,,好评,"百搭好穿,做工好,面料舒适",默认评价
京东,adidas官方旗舰店,adidas阿迪达斯三叶草SUPERSTAR金标贝壳头经典运动鞋男女,899,赵**云,4星,这已经是我第三次回购这个系列了穿坏了就买新的，说明我是真的认可这个脚感和质量。,2026/6/20,颜色:纯白;尺码:40,292352242235,,,,好评,"百搭,缓震好,尺码标准",默认评价
京东,安踏旗舰店,安踏水花6代篮球鞋男夏季透气低帮实战球鞋防滑耐磨,498,徐**悦,3星,上脚的样式是可以的就是鞋垫感觉偏薄了一些，我自己又去配了一副厚鞋垫换上以后才觉得舒服多了。,2026/2/26,颜色:灰蓝;尺码:43,599373375795,,,,中评,"尺码标准,缓震好,防滑耐磨",追加评论
京东,海澜之家旗舰店,海澜之家休闲长裤男2026夏季薄款免烫直筒修身西裤,181,t***n,3星,做工整体还行但有几根线头没有修干净自己拿剪刀弄了一下，这个价位品控再仔细一点就更好了。,2025/12/3,颜色:黑色;尺码:XL,453515586871,25.0,,,中评,"面料舒适,纯棉透气,百搭好穿",有图评价
京东,COACH蔻驰官方旗舰店,COACH蔻驰男士双肩包商务旅行背包大容量轻便电脑包,3403,4***j,4星,包的走线笔直均匀非常工整五金配件的光泽度很高用了半个月还没有任何褪色的迹象，做工确实对得起这个价位。,2025/8/16,颜色:奶茶色,954980998805,40.0,,,好评,"皮质好,正品,五金精致",默认评价
京东,史努比官方旗舰店,史努比睡衣男女同款纯棉长袖春秋家居服套装,218,匿名买家,5星,第二次买了，上一件穿了一个夏天洗了无数次还是好好的，这次又买了一件换着穿。,2026/2/23,颜色:黑色;尺码:XL,261813081599,,,,好评,"面料舒适,做工好,纯棉透气",默认评价
京东,COACH蔻驰官方旗舰店,COACH蔻驰男士双肩包商务旅行背包大容量轻便电脑包,2166,8***u,5星,包装非常精致每一层都包得很用心还有品牌专属的防尘袋和礼盒，送给女朋友她拆开的时候特别开心。,2026/1/28,颜色:奶茶色,137566416504,60.0,,,好评,"皮质好,容量大,百搭好看",默认评价
京东,中国黄金旗舰店,中国黄金5G黄金吊坠女款幸运四叶草999足金项链吊坠,1896,匿名买家,4星,款式看着是没问题的不过比想象中要细了一些，戴在手上或者脖子上存在感不太强要是再粗一点就更好了。,2026/3/23,重量:约8g;材质:足金999,869588436875,35.0,,,中评,"做工精致,有证书,足金999",默认评价
京东,中国黄金旗舰店,中国黄金5G黄金吊坠女款幸运四叶草999足金项链吊坠,766,c***l,4星,克重是够的验过了没有问题但是尺寸比标注的稍微小了一点，手指偏粗的可能会觉得有点紧。,2026/6/20,重量:约10g;材质:足金999,849381758590,6.0,,,中评,"克重足,有证书,款式大方",默认评价
京东,adidas官方旗舰店,adidas阿迪达斯三叶草运动长裤女宽松束脚休闲卫裤,310,3***u,5星,做工细致面料针脚密实均匀，领口袖口都有包边处理，穿了一个多月没有开线的地方。,2026/6/26,颜色:卡其;尺码:L,710286583289,60.0,,,好评,"面料舒适,做工好,显气质",默认评价
京东,巴拉巴拉品牌官方旗舰店,巴拉巴拉女童连衣裙2026夏装新款韩版碎花公主裙,108,赵**琳,4星,中规中矩的一次购物，没什么太大的惊喜但也没有明显的问题，几十块钱的东西也不能要求太多。,2026/6/28,颜色:粉色;尺码:120cm,671237914339,42.0,,,中评,"穿着舒适,纯棉柔软,做工精致",默认评价
京东,雅鹿官方旗舰店,雅鹿羽绒服男短款2026冬季新款轻薄保暖连帽白鸭绒外套,492,y***w,5星,羽绒服虽然是短款的但是充绒量很足，袖子和领口都有收口设计防风效果很好适合北方的初冬。,2026/6/27,颜色:酒红;尺码:M,986643302888,14.0,,,好评,"保暖好,做工精细,不掉色",默认评价
京东,安踏旗舰店,安踏儿童运动鞋2026新款透气网面轻便跑步鞋中小童,298,5***m,5星,鞋子的包裹感做得很好脚在鞋里不会左右滑动，后跟的支撑也到位平时走路和慢跑都能兼顾。,2026/1/3,颜色:纯白;尺码:40,645559967295,,,,好评,"缓震好,防滑耐磨,尺码标准",追加评论
京东,安踏旗舰店,安踏水花6代篮球鞋男夏季透气低帮实战球鞋防滑耐磨,559,s***l,4星,鞋后跟不磨脚这一点太重要了，穿新鞋第一天上脚跑了一圈一点不适感都没有。,2025/12/7,颜色:白红;尺码:39,141469928416,,,,好评,"尺码标准,舒适透气,百搭",追加评论
京东,史努比官方旗舰店,史努比帆布鞋男女同款百搭低帮休闲鞋,111,匿名买家,4星,穿上走了一圈感觉鞋底的回弹是真的好每一步踩下去都有明显的反馈，而且网面在夏天穿完全不闷脚。,2025/10/8,颜色:白红;尺码:39,250473889745,38.0,,,好评,"尺码标准,舒适透气,缓震好",有图评价
京东,史努比官方旗舰店,史努比儿童防晒帽夏季遮阳帽UPF50+户外渔夫帽,58,2**5,5星,做工细致面料针脚密实均匀，领口袖口都有包边处理，穿了一个多月没有开线的地方。,2026/5/22,颜色:黑色;尺码:XL,731030220468,,,,好评,"百搭好穿,做工好,显气质",默认评价
京东,雅鹿官方旗舰店,雅鹿四件套纯棉100%全棉床上用品床单被套被罩,294,1**3,1星,四件套洗了一次以后严重缩水床单套上去短了一截，被子套进去也紧得不行完全没法正常用。,2025/11/5,颜色:藏青;尺码:XL,559659707289,46.0,,,差评,"性价比高,不掉色,保暖好",默认评价
京东,雅鹿官方旗舰店,雅鹿羽绒马甲男女同款轻薄保暖内胆背心秋冬,132,匿名买家,3星,羽绒服的厚度属于中等偏薄的程度深冬零下十几度的时候单穿这个肯定不够，里面还得加衣服才行。,2025/7/15,颜色:灰色;尺码:XXL,814932913272,48.0,,,中评,"做工精细,面料好,不掉色",有图评价
京东,COACH蔻驰官方旗舰店,COACH蔻驰经典标志帆布托特包女大容量通勤单肩手提包,2850,2***w,5星,包装非常精致每一层都包得很用心还有品牌专属的防尘袋和礼盒，送给女朋友她拆开的时候特别开心。,2025/9/29,颜色:酒红色,579967901772,,,,好评,"皮质好,百搭好看,容量大",追加评论
京东,海澜之家旗舰店,海澜之家短袖T恤男2026夏季新款纯棉免烫商务休闲翻领polo衫,161,周**杰,5星,在店里看过同款的要贵一百多块钱，网上下单隔天就到了，衣服质量和专柜的一样好，棉料非常亲肤柔软。,2026/5/18,颜色:灰色;尺码:M,866896744655,,,,好评,"百搭好穿,做工好,显气质",有图评价
京东,COACH蔻驰官方旗舰店,COACH蔻驰手表女经典小绿表石英机芯防水时尚女士腕表,1239,6***j,5星,小巧精致的款式非常适合日常通勤佩戴，表盘大小刚好不会太张扬也不失存在感。,2025/11/24,颜色:绿表盘+棕色表带,875702514788,10.0,,,好评,"走时准确,包装精美,做工精致",默认评价
京东,安踏旗舰店,安踏运动短裤女2026夏季新款速干宽松透气健身五分裤,165,a***q,5星,料子很厚实但穿在身上不显得臃肿剪裁合身，活动起来灵活自如不受限制。,2026/1/23,颜色:藏蓝;尺码:XXL,635391271420,46.0,,,好评,"做工好,百搭好穿,面料舒适",默认评价
京东,adidas官方旗舰店,adidas阿迪达斯三叶草SUPERSTAR金标贝壳头经典运动鞋男女,809,i***v,5星,鞋子防滑做得非常到位雨后在湿滑的路面上跑了三公里没有一点打滑的现象，安全性很让人放心。,2025/8/20,颜色:黑白;尺码:42,397794890659,51.0,跑步穿了一段时间了缓震性能保持得不错没有衰减的感觉。,2025/9/27,好评,"防滑耐磨,舒适透气,缓震好",有图评价
京东,雅鹿官方旗舰店,雅鹿羽绒服男短款2026冬季新款轻薄保暖连帽白鸭绒外套,283,8**7,5星,羽绒马甲叠起来完全不占地方出差带着很方便，早晚温差大的时候拿出来穿正好。,2025/10/12,颜色:卡其;尺码:L,455766011127,14.0,,,好评,"性价比高,不掉色,面料好",默认评价
京东,雅鹿官方旗舰店,雅鹿羽绒服男短款2026冬季新款轻薄保暖连帽白鸭绒外套,298,匿名买家,4星,羽绒马甲穿在冲锋衣里面完全看不出来轻薄但是保暖效果真的好，零度左右的天气多穿一件就够了。,2025/9/16,颜色:灰色;尺码:XXL,389521135175,,,,好评,"面料好,做工精细,不掉色",默认评价
京东,COACH蔻驰官方旗舰店,COACH蔻驰圆筒包女新款经典老花帆布腋下包手提包,1911,x***i,5星,已经是第二次在他家买包了上一个用了一年多五金和皮面都还保持得不错，所以又来下单一个换着背。,2025/11/3,颜色:米白色,525433501190,57.0,,,好评,"皮质好,百搭好看,五金精致",有图评价
京东,巴拉巴拉品牌官方旗舰店,巴拉巴拉女童防晒帽夏季遮阳帽UV防护儿童渔夫帽,40,f***m,5星,第二次买了，上一件穿了一个夏天洗了无数次还是好好的，这次又买了一件换着穿。,2025/8/29,颜色:卡其;尺码:L,180762006511,4.0,,,好评,"百搭好穿,做工好,显气质",默认评价
京东,安踏旗舰店,安踏水花6代篮球鞋男夏季透气低帮实战球鞋防滑耐磨,551,杨**静,5星,鞋面编织工艺看起来很高级不是那种廉价网面的感觉，整体的质感和专柜试穿时一模一样。,2026/3/25,颜色:深黑;尺码:41,199075178689,51.0,,,好评,"缓震好,舒适透气,百搭",默认评价
京东,adidas官方旗舰店,adidas阿迪达斯速干运动短裤男夏季透气宽松健身五分裤,192,3***i,4星,款式很时尚跟广告图里一模一样，朋友看了都问我在哪买的。,2025/8/6,颜色:藏蓝;尺码:XXL,122301959346,,,,好评,"做工好,显气质,纯棉透气",有图评价
京东,FILA旗舰店,FILA斐乐连帽卫衣男女同款春秋加绒宽松情侣款,421,5**6,5星,手感真的很好摸起来软软的但又不会松松垮垮，洗了两次版型还是一样挺括。,2026/5/14,颜色:卡其;尺码:L,141196112736,,,,好评,"显气质,做工好,面料舒适",追加评论
京东,COACH蔻驰官方旗舰店,COACH蔻驰经典标志帆布托特包女大容量通勤单肩手提包,2956,8***k,5星,容量非常实用放了伞化妆包手机和钱包还有空间，通勤和周末逛街背着都很方便可以说是一步到位了。,2026/3/6,颜色:经典棕,548111528071,,,,好评,"五金精致,容量大,正品",默认评价
京东,adidas官方旗舰店,adidas阿迪达斯运动短袖T恤男夏季新款速干透气跑步上衣,262,匿名买家,4星,面料结实耐磨，穿了一个多季节还跟新的一样，这一点比很多牌子都强。,2026/3/18,颜色:白色;尺码:L,472133544923,49.0,,,好评,"面料舒适,做工好,纯棉透气",默认评价
京东,巴拉巴拉品牌官方旗舰店,巴拉巴拉儿童卫衣春秋款加绒保暖圆领套头衫,116,周**悦,5星,做工细致针脚密实，孩子穿了快一个月了天天要穿这件，洗了不知道多少次还是好好的。,2026/3/6,颜色:绿色;尺码:140cm,463964596825,,,,好评,"纯棉柔软,孩子喜欢,A类面料",默认评价
京东,中国黄金旗舰店,中国黄金足金999黄金戒指男女款活圈可调节指环,2646,m***j,1星,做工的毛刺感比较明显有几处打磨得不够好戴着有点刮皮肤，戴了一上午脖子上就有一道红印子了。,2025/10/23,重量:约8g;材质:足金999,971694830553,26.0,拿去复检了一次师傅说是真的足金这下彻底放心了。,2025/12/14,差评,"克重足,款式大方,足金999",默认评价
